"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","company_size"
"2023","MI","FT","Data Analyst","Data Analyst",85066,"GB","GB","M"
"2023","SE","FT","Data Science Lead","Data Scientist",225900,"US","US","M"
"2023","SE","FT","Data Science Lead","Data Scientist",156400,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",385000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",60000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",95000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",93919,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",51962,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",241871,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",133832,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",90000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",192500,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",36000,"MX","MX","S"
"2023","SE","FT","Research Scientist","Research Scientist",370000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",235000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",121523,"GB","GB","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",97218,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",216100,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",140800,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",145828,"GB","GB","M"
"2023","SE","FT","Computer Vision Software Engineer","ML Engineer",53654,"NL","CA","L"
"2023","EN","FT","Data Scientist","Data Scientist",110000,"US","US","S"
"2023","MI","FT","Data Engineer","Data Engineer",66837,"GB","GB","M"
"2023","MI","FT","Data Engineer","Data Engineer",63192,"GB","GB","M"
"2023","MI","FT","Data Analyst","Data Analyst",60761,"GB","GB","M"
"2023","EX","FT","Data Engineer","Data Engineer",284000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",236000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",248100,"CA","CA","M"
"2023","SE","FT","Research Scientist","Research Scientist",145900,"CA","CA","M"
"2023","SE","FT","Research Engineer","Research Scientist",155850,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",102544,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",151410,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",115360,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",66531,"ES","ES","M"
"2023","MI","FT","Data Engineer","Data Engineer",59020,"ES","ES","M"
"2023","SE","FT","Director of Data Science","Data Scientist",125686,"CA","CA","M"
"2023","SE","FT","Azure Data Engineer","Data Engineer",100000,"NL","NL","L"
"2023","EN","FT","Data Scientist","Data Scientist",12767,"IN","IN","L"
"2023","SE","FT","Data Scientist","Data Scientist",185000,"GB","GB","M"
"2023","SE","FT","Data Scientist","Data Scientist",120250,"GB","GB","M"
"2023","EN","FT","Data Engineer","Data Engineer",26827,"DE","DE","L"
"2023","MI","FT","Research Scientist","Research Scientist",85000,"US","US","M"
"2023","MI","FT","Research Scientist","Research Scientist",70000,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",135000,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",100000,"US","US","M"
"2023","EX","FT","Data Analytics Manager","Data Analyst",155000,"US","US","M"
"2023","EX","FT","Data Analytics Manager","Data Analyst",140000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",220000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",150000,"US","US","M"
"2023","SE","FT","Data Analytics Manager","Data Analyst",204500,"US","US","M"
"2023","SE","FT","Data Analytics Manager","Data Analyst",138900,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",107000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",110000,"US","US","L"
"2023","SE","FT","Data Engineer","Data Engineer",182750,"US","US","M"
"2023","EX","FT","Head of Data Science","Data Scientist",314100,"US","US","M"
"2023","EX","FT","Head of Data Science","Data Scientist",195800,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",180000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",144000,"US","US","M"
"2023","EN","FT","BI Developer","BI Analyst",160000,"US","US","M"
"2023","EN","FT","BI Developer","BI Analyst",100000,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",200000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",199000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",112000,"US","US","M"
"2023","EN","FT","Big Data Engineer","Big Data Engineer",130000,"SE","SE","S"
"2023","EN","FT","Data Engineer","Data Engineer",160000,"US","US","M"
"2023","EN","FT","Data Engineer","Data Engineer",135000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",134000,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",350000,"US","US","L"
"2023","SE","FT","Applied Scientist","Research Scientist",262500,"US","US","L"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",276000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",180000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",209450,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",158677,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",103200,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",61200,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",63312,"CY","EE","L"
"2023","SE","FT","Data Scientist","Data Scientist",240000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",139000,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",174500,"US","US","M"
"2023","SE","FT","Data Architect","Data Engineer",113000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",87000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",160000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",107250,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",300000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",119000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",285800,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",154600,"US","US","M"
"2023","MI","FT","Head of Data Science","Data Scientist",60795,"IN","IN","L"
"2023","EN","FT","Data Analyst","Data Analyst",30000,"AR","US","S"
"2023","MI","FT","Data Science Manager","Data Scientist",220000,"US","US","M"
"2023","MI","FT","Data Science Manager","Data Scientist",195000,"US","US","M"
"2023","SE","FT","Data Manager","Data Engineer",168400,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",200000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",231250,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",138750,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",153000,"CA","CA","M"
"2023","SE","FT","Data Engineer","Data Engineer",94000,"CA","CA","M"
"2023","EN","FT","Data Scientist","Data Scientist",124234,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",74540,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",109000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",79000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",50000,"AM","AM","S"
"2023","SE","FT","Data Analyst","Data Analyst",141290,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",74178,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",85000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",205600,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",107500,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",12888,"IN","IN","S"
"2023","SE","FT","Data Scientist","Data Scientist",84000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",125000,"US","US","M"
"2023","SE","FT","BI Analyst","BI Analyst",110000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",200000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",135000,"US","US","M"
"2023","EN","FT","AI Developer","AI Engineer",120000,"BA","BA","S"
"2023","MI","FT","Data Engineer","Data Engineer",150000,"US","US","M"
"2023","SE","FT","Computer Vision Engineer","ML Engineer",200000,"US","US","S"
"2023","MI","FT","Applied Data Scientist","Data Scientist",80000,"KE","KE","S"
"2023","EN","FT","Business Data Analyst","BI Analyst",12877,"GR","GR","L"
"2023","MI","FT","Data Analytics Lead","Data Analyst",17509,"IN","SG","M"
"2023","SE","FT","Data Scientist","Data Scientist",257000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",77262,"LV","LV","M"
"2023","SE","FT","Data Scientist","Data Scientist",38631,"LV","LV","M"
"2023","SE","FT","BI Developer","BI Analyst",140000,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",110000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",151800,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",53654,"RO","RO","L"
"2023","SE","FT","Data Analyst","Data Analyst",40777,"ES","ES","M"
"2023","SE","FT","Data Scientist","Data Scientist",130000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",120000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",183310,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",102500,"US","US","M"
"2023","SE","FT","Data Science Consultant","Data Scientist",122000,"US","US","M"
"2023","SE","FT","Data Science Consultant","Data Scientist",94000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",220000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",146000,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",24740,"TH","TH","L"
"2023","SE","FT","Data Science Consultant","Data Scientist",145000,"US","US","M"
"2023","SE","FT","Data Science Consultant","Data Scientist",128000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",182000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",122000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",94000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",77262,"LV","LV","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",38631,"LV","LV","M"
"2023","EX","FT","Data Scientist","Data Scientist",300000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",135000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",105500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",168000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",153400,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",122700,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",145000,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",87000,"US","US","M"
"2023","EN","FT","Data Scientist","Data Scientist",50000,"IN","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",234100,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",203500,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",223800,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",172100,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",232200,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",167200,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",197000,"US","US","M"
"2023","SE","FT","BI Developer","BI Analyst",106000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",180000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",145000,"US","US","M"
"2023","SE","FT","Data Lead","Data Scientist",225000,"US","US","M"
"2023","SE","FT","Data Lead","Data Scientist",200000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",114000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",291500,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",196200,"US","US","M"
"2023","EX","FT","Data Engineer","Data Engineer",150900,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",168400,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",105200,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",95000,"ES","ES","M"
"2023","MI","FT","Data Engineer","Data Engineer",80000,"ES","ES","M"
"2023","MI","FT","Data Analyst","Data Analyst",116000,"US","US","M"
"2023","MI","FT","Data Analyst","Data Analyst",72000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",207000,"US","US","M"
"2023","SE","FT","Analytics Engineer","Data Engineer",167000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",145000,"US","US","M"
"2023","SE","FT","Machine Learning Engineer","ML Engineer",135000,"US","US","M"
"2023","MI","FT","Data Engineer","Data Engineer",105000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",96100,"US","US","M"
"2023","SE","FT","Data Science Engineer","Data Scientist",140000,"US","US","M"
"2023","SE","FT","Data Science Engineer","Data Scientist",100000,"US","US","M"
"2023","SE","FT","Research Scientist","Research Scientist",120000,"US","US","M"
"2023","SE","FT","Cloud Database Engineer","Data Engineer",140000,"US","US","M"
"2023","SE","FT","Cloud Database Engineer","Data Engineer",115000,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",297300,"US","US","M"
"2023","SE","FT","Data Science Manager","Data Scientist",198200,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",219000,"US","US","L"
"2023","SE","FT","Applied Scientist","Research Scientist",230000,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",196000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",110000,"US","US","M"
"2023","SE","FT","Applied Scientist","Research Scientist",126100,"US","US","L"
"2023","SE","FT","Applied Scientist","Research Scientist",72000,"US","US","L"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",140000,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",240500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",137500,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",187500,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",165000,"US","US","M"
"2023","MI","FT","Machine Learning Research Engineer","Research Scientist",72914,"GB","GB","L"
"2023","SE","FT","Research Scientist","Research Scientist",165750,"US","US","M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",225000,"US","US","M"
"2023","SE","FT","Machine Learning Scientist","Research Scientist",165750,"US","US","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",109006,"GB","GB","M"
"2023","MI","FT","Machine Learning Engineer","ML Engineer",67141,"GB","GB","M"
"2023","SE","FT","NLP Engineer","ML Engineer",275000,"US","US","M"
"2023","SE","FT","NLP Engineer","ML Engineer",175000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",175308,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",100706,"US","US","M"
"2023","SE","FT","NLP Engineer","ML Engineer",235000,"US","US","M"
"2023","SE","FT","NLP Engineer","ML Engineer",135000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",310000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",229000,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",289076,"US","US","M"
"2023","SE","FT","ML Engineer","ML Engineer",202353,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",69751,"PT","PT","M"
"2023","SE","FT","Data Engineer","Data Engineer",37558,"PT","PT","M"
"2023","MI","FT","Research Engineer","Research Scientist",120000,"US","US","M"
"2023","MI","FT","Research Engineer","Research Scientist",100000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",231250,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",138750,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",199000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",162000,"US","US","M"
"2023","EN","FT","Deep Learning Engineer","ML Engineer",150000,"US","US","M"
"2023","EN","FT","Deep Learning Engineer","ML Engineer",120000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",150000,"US","US","M"
"2023","SE","FT","Research Engineer","Research Scientist",100000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",272550,"US","US","M"
"2023","MI","FT","Data Scientist","Data Scientist",105000,"US","US","M"
"2023","SE","FT","Data Engineer","Data Engineer",187500,"US","US","M"
"2023","SE","FT","Data Analyst","Data Analyst",64000,"US","US","M"
"2023","SE","FT","Computer Vision Engineer","ML Engineer",235000,"US","US","M"
"2023","SE","FT","Computer Vision Engineer","ML Engineer",185000,"US","US","M"
"2023","SE","FT","Data Scientist","Data Scientist",143100,"CA","CA","M"
"2023","SE","FT","Data Scientist","Data Scientist",113000,"CA","CA","M"
"2023","SE","FT","Applied Scientist","Research Scientist",142000,"US","US","M"
